2008/04/22 17:51:01,881,26,3,1,1,1,0,0
2008/04/22 18:51:02,869,12,1,1,1,0,0,0
2008/04/22 19:51:01,869,0,0,0,0,0,0,0
2008/04/22 20:51:02,855,14,2,1,1,0,0,0
2008/04/22 21:51:02,855,0,0,0,0,0,0,0
2008/04/22 22:51:01,965,-110,-13,0,0,0,0,0
2008/04/22 23:51:01,1064,-99,-10,0,0,0,0,0
2008/04/23 00:51:01,1227,-163,-15,0,0,0,0,0
2008/04/23 01:51:01,1227,0,0,0,0,0,0,0
2008/04/23 02:51:01,1262,-35,-3,0,0,0,0,0
2008/04/23 03:51:01,1279,-17,-1,0,0,0,0,0
2008/04/23 04:51:01,1099,180,14,1,1,1,1,1
2008/04/23 05:51:01,1150,-51,-5,0,0,0,0,0
2008/04/23 06:51:01,1163,-13,-1,0,0,0,0,0
2008/04/23 07:51:01,1163,0,0,0,0,0,0,0
2008/04/23 08:51:02,1241,-78,-7,0,0,0,0,0
2008/04/23 09:51:01,1198,43,3,1,1,1,1,0
2008/04/23 10:51:01,1228,-30,-3,0,0,0,0,0
2008/04/23 11:51:01,1242,-14,-1,0,0,0,0,0
2008/04/23 12:51:01,1244,-2,-0,0,0,0,0,0
2008/04/23 13:51:01,1244,0,0,0,0,0,0,0
2008/04/23 14:51:02,1272,-28,-2,0,0,0,0,0
2008/04/23 15:51:01,1315,-43,-3,0,0,0,0,0
2008/04/23 16:51:02,1291,24,2,1,1,0,0,0
2008/04/23 17:51:01,1302,-11,-1,0,0,0,0,0
2008/04/23 18:51:01,1520,-218,-17,0,0,0,0,0
2008/04/23 19:51:01,1249,271,18,1,1,1,1,1
2008/04/23 20:51:01,1249,0,0,0,0,0,0,0
2008/04/23 21:51:01,1177,72,6,1,1,1,1,1
2008/04/23 22:51:01,1246,-69,-6,0,0,0,0,0
2008/04/23 23:51:01,1311,-65,-5,0,0,0,0,0
2008/04/24 00:51:01,1146,165,13,1,1,1,1,1
2008/04/24 01:51:01,1170,-24,-2,0,0,0,0,0
